ID,ImageID,OTUID,Assemblage,CSize,B1a_raw,B2a_raw,B3a_raw,L1a_raw,L2a_raw,L3a_raw,L4a_raw,Pp_raw,B2p_raw,B3p_raw,L2p_raw,L3p_raw,L4p_raw,B1a_cor,B2a_cor,B3a_cor,L1a_cor,L2a_cor,L3a_cor,L4a_cor,Pp_cor,B2p_cor,B3p_cor,L2p_cor,L3p_cor,L4p_cor
1195,3279,977,Vladimirovka 2,1804,61,65,59,62,69,66,67,67,62,65,67,67,71,63.27,68.03,63.03,63.5,72.77,68.15,69.54,71.47,66.24,69.42,69.95,68.9,74.16
1194,3294,977,Vladimirovka 2,1831,56,60,55,59,55,51,54,63,57,69,54,49,58,56.74,60.99,56.31,59.49,56.22,51.7,54.83,64.45,58.38,70.44,54.96,49.62,59.03
1193,3284,977,Vladimirovka 2,1805,60,61,61,68,68,70,75,67,66,57,68,71,70,62.21,63.96,64.93,69.46,71.67,72.09,77.48,71.36,70.14,61.31,70.87,72.85,73.08
1192,3300,977,Vladimirovka 2,1747,42,52,44,44,65,51,58,62,58,52,53,49,56,47.5,59.36,53.78,47.64,74.13,56.2,64.17,72.83,68.29,62.73,60.15,53.61,63.66
1191,3278,977,Vladimirovka 2,1764,54,56,45,61,62,57,35,61,59,58,54,62,55,58.54,62.07,53.06,64.0,69.53,61.29,40.09,69.94,67.49,66.85,59.9,65.8,61.32
1190,3293,977,Vladimirovka 2,1742,62,65,52,61,60,63,60,61,57,57,50,75,76,67.79,72.74,62.28,64.83,69.6,68.47,66.49,72.39,67.82,68.28,57.52,79.85,84.06
1189,3283,977,Vladimirovka 2,1779,62,67,50,68,70,69,57,60,63,59,57,69,69,65.69,71.93,56.55,70.44,76.12,72.49,61.13,67.26,69.9,66.19,61.79,72.09,74.13
1188,3297,977,Vladimirovka 2,1737,45,46,42,49,48,46,46,55,43,40,41,49,47,51.07,54.12,52.78,53.02,58.07,51.74,52.81,66.95,54.35,51.83,48.89,54.08,55.45
1187,3275,977,Vladimirovka 2,1740,47,50,48,50,47,46,40,58,45,47,49,44,43,52.9,57.89,58.48,53.9,56.79,51.58,46.62,69.62,56.04,58.5,56.66,48.94,51.22
1186,3287,977,Vladimirovka 2,1844,63,62,58,62,66,64,55,78,68,60,61,57,63,63.0,62.0,58.0,62.0,66.0,64.0,55.0,78.0,68.0,60.0,61.0,57.0,63.0
1185,3303,977,Vladimirovka 2,1737,60,64,57,63,62,65,60,64,55,53,55,62,56,66.07,72.12,67.78,67.02,72.07,70.74,66.81,75.95,66.35,64.83,62.89,67.08,64.45
1184,4494,1061,Vindija G,2258,67,73,76,75,80,79,85,77,80,72,70,63,68,67.0,73.0,76.0,75.0,80.0,79.0,85.0,77.0,80.0,72.0,70.0,63.0,68.0
1183,4504,1061,Vindija G,1920,64,63,63,67,72,72,71,83,61,66,66,66,67,75.4,76.39,82.1,87.63,86.53,90.68,94.65,101.23,75.92,79.9,80.79,77.21,71.96
1182,4517,1061,Vindija G,2164,67,69,77,81,72,70,76,82,64,58,71,69,48,70.17,72.72,82.31,86.74,76.04,75.2,82.58,87.07,68.15,61.86,75.11,72.12,49.38
1181,4499,1061,Vindija G,1942,64,62,64,68,63,60,60,67,68,63,55,59,62,74.65,74.52,81.86,87.29,76.59,77.47,82.11,84.04,81.95,75.99,68.83,69.48,66.64
1180,4508,1061,Vindija G,2046,65,62,73,67,67,54,61,68,71,52,56,61,47,72.15,70.4,84.98,79.94,76.12,65.72,75.83,79.43,80.36,60.72,65.28,68.03,50.11
1179,4493,1061,Vindija G,1868,55,49,51,48,51,55,54,49,56,51,54,58,53,68.15,64.45,73.04,71.81,67.77,76.56,81.28,70.03,73.22,67.03,71.07,70.93,58.72
1178,4503,1061,Vindija G,1986,65,70,70,59,77,70,69,62,60,67,56,60,84,74.17,80.78,85.37,75.61,88.7,85.04,88.03,76.67,72.01,78.18,67.9,69.02,87.99
1177,4513,1061,Vindija G,2106,66,65,65,67,67,72,61,63,61,59,64,59,55,71.12,71.02,73.59,76.28,73.54,80.4,71.63,71.2,67.71,65.25,70.65,64.04,57.23
1176,4498,1061,Vindija G,2091,68,67,72,59,59,68,70,68,59,59,58,67,72,73.63,73.62,81.44,69.2,66.18,77.23,81.68,77.01,66.37,65.87,65.31,72.54,74.45
1175,4506,1061,Vindija G,2042,63,71,78,65,75,88,63,83,71,73,75,74,78,70.28,79.56,90.21,78.19,84.29,99.94,78.11,94.65,80.54,81.88,84.45,81.16,81.17
1174,4527,1061,Vindija G,2087,77,75,72,76,71,79,81,77,64,66,65,65,71,82.77,81.78,81.66,86.44,78.35,88.45,92.96,86.22,71.55,73.03,72.48,70.67,73.51
1173,4491,1061,Vindija G,2012,64,60,68,61,61,63,63,65,55,53,55,41,50,72.29,69.75,81.9,76.02,71.58,76.6,80.21,78.27,65.86,63.11,65.77,49.16,53.61
1172,4502,1061,Vindija G,2092,56,64,65,68,72,81,76,89,66,67,62,69,57,61.6,70.58,74.38,78.13,79.14,90.18,87.61,97.95,73.33,73.83,69.27,74.5,59.44
1171,4510,1061,Vindija G,2148,65,59,70,71,63,73,72,77,60,66,63,68,70,68.71,63.36,76.22,77.72,67.73,79.08,79.7,82.93,64.86,70.52,67.81,71.65,71.61
1170,4496,1061,Vindija G,2096,63,63,70,76,75,75,76,91,72,79,66,72,73,68.46,69.42,79.15,85.89,81.97,83.95,87.33,99.74,79.15,85.66,73.09,77.37,75.38
1169,4505,1061,Vindija G,2171,83,73,84,87,80,87,91,84,84,81,77,83,78,85.93,76.45,88.92,92.31,83.74,91.81,97.09,88.69,87.84,84.58,80.81,85.88,79.28
1168,4519,1061,Vindija G,2095,78,67,72,66,71,71,66,69,62,66,58,54,65,83.5,73.46,81.21,75.95,78.01,80.01,77.4,77.79,69.2,72.7,65.13,59.4,67.39
1167,4490,1061,Vindija G,2067,77,74,74,69,83,75,85,67,62,52,69,61,61,83.44,81.57,84.79,80.66,91.21,85.56,98.36,77.3,70.43,59.85,77.36,67.33,63.8
1166,4501,1061,Vindija G,2020,62,61,63,79,65,71,72,75,59,49,59,65,63,70.02,70.43,76.45,93.53,75.23,84.16,88.65,87.83,69.51,58.79,69.42,72.89,66.49
1165,4509,1061,Vindija G,2093,61,63,74,65,67,75,75,69,60,59,66,57,59,66.56,69.54,83.32,75.07,74.09,84.12,86.54,77.9,67.28,65.78,73.22,62.47,61.42
1164,4536,798,Vindija E-F,1982,58,52,60,64,58,55,61,63,49,48,50,49,52,62.7,55.22,64.83,67.5,60.19,58.61,62.1,64.41,52.53,52.7,53.06,54.3,56.1
1163,4548,798,Vindija E-F,2142,65,72,76,77,63,68,69,67,62,67,59,59,62,65.72,72.49,76.74,77.54,63.34,68.55,69.17,67.22,62.54,67.72,59.47,59.81,62.63
1162,4540,798,Vindija E-F,2014,69,64,62,62,67,69,66,70,63,59,61,58,66,72.9,66.68,66.02,64.9,68.82,72.0,66.92,71.17,65.93,62.9,63.54,62.4,69.41
1161,4553,798,Vindija E-F,1816,60,60,57,53,62,54,71,60,63,57,53,53,53,68.82,66.05,66.08,59.57,66.12,60.79,73.07,62.64,69.62,65.83,58.74,62.95,60.71
1160,4535,798,Vindija E-F,2095,78,68,79,74,80,82,80,86,61,63,60,63,65,79.89,69.3,80.94,75.41,80.88,83.45,80.44,86.57,62.42,64.89,61.23,65.13,66.65
1159,4547,798,Vindija E-F,2137,77,78,80,55,73,68,78,69,75,81,69,70,68,77.84,78.58,80.87,55.63,73.39,68.65,78.2,69.25,75.63,81.85,69.55,70.95,68.74
1158,4558,798,Vindija E-F,1904,67,62,64,68,69,71,72,72,62,53,60,53,61,73.64,66.55,70.83,72.94,72.1,76.11,73.56,73.99,66.98,59.64,64.32,60.49,66.8
1157,4539,798,Vindija E-F,2148,73,70,70,74,67,75,78,69,60,61,57,64,58,73.57,70.39,70.59,74.43,67.27,75.44,78.13,69.17,60.43,61.57,57.37,64.64,58.5
1156,4552,798,Vindija E-F,1872,66,72,72,68,68,77,70,73,56,59,59,60,62,73.43,77.1,79.65,73.53,71.47,82.72,71.74,75.22,61.58,66.43,63.84,68.38,68.49
1155,4546,798,Vindija E-F,1947,65,75,82,71,73,70,73,71,60,64,53,60,65,70.57,78.82,87.73,75.14,75.6,74.28,74.31,72.67,64.18,69.57,56.62,66.28,69.86
1154,4557,798,Vindija E-F,1937,62,62,62,69,63,76,76,68,59,58,56,47,59,67.82,65.99,67.99,73.33,65.71,80.47,77.37,69.74,63.37,63.82,59.79,53.56,64.08
1153,4538,798,Vindija E-F,2171,73,65,61,69,71,68,61,70,60,64,70,66,61,73.0,65.0,61.0,69.0,71.0,68.0,61.0,70.0,60.0,64.0,70.0,66.0,61.0
1152,4549,798,Vindija E-F,2140,66,65,76,64,67,69,69,59,58,55,51,55,62,66.77,65.53,76.79,64.57,67.36,69.59,69.18,59.23,58.58,55.77,51.5,55.87,62.67
1151,4544,798,Vindija E-F,1905,71,71,69,73,73,68,74,70,52,59,59,67,52,77.61,75.53,75.8,77.92,76.08,73.09,75.55,71.98,56.96,65.61,63.3,74.46,57.78
1150,4556,798,Vindija E-F,2118,64,71,68,77,71,78,84,75,68,53,53,66,68,65.32,71.9,69.36,77.98,71.61,79.01,84.31,75.39,68.99,54.32,53.86,67.49,69.15
1149,3543,983,Tsimlyansk,2174,78,90,79,81,73,86,85,82,59,69,55,66,68,83.16,97.9,84.85,85.87,76.15,90.19,90.67,82.37,68.03,72.09,56.87,73.31,72.19
1148,3527,983,Tsimlyansk,2127,72,59,65,70,66,63,63,69,60,66,53,59,68,78.35,68.73,72.21,76.0,69.88,68.17,69.98,69.45,71.12,69.81,55.31,68.01,73.16
1147,3536,983,Tsimlyansk,2255,64,67,56,66,68,73,69,64,62,61,49,54,62,67.1,71.75,59.52,68.93,69.89,75.52,72.4,64.22,67.43,62.86,50.13,58.39,64.52
1146,3530,983,Tsimlyansk,2125,62,71,66,67,73,73,67,82,63,75,59,57,59,68.4,80.81,73.27,73.05,76.91,78.21,74.03,82.46,74.21,78.84,61.33,66.08,64.2
1145,3542,983,Tsimlyansk,1989,57,50,58,58,58,59,53,58,48,44,45,50,53,66.86,65.11,69.19,67.31,64.02,67.02,63.83,58.7,65.26,49.91,48.58,63.98,61.01
1144,3526,983,Tsimlyansk,2163,75,71,81,82,71,72,71,75,56,58,58,57,70,80.44,79.33,87.17,87.13,74.32,76.42,76.97,75.39,65.52,61.26,59.98,64.71,74.42
1143,3535,983,Tsimlyansk,2031,58,61,57,77,74,83,67,73,54,58,55,59,63,66.79,74.47,66.98,85.3,79.37,90.15,76.66,73.63,69.4,63.27,58.19,71.46,70.14
1142,3529,983,Tsimlyansk,2130,65,62,61,88,78,73,74,93,67,67,62,67,71,71.28,71.62,68.12,93.93,81.83,78.1,80.89,93.45,77.99,70.76,64.28,75.9,76.1
1141,3541,983,Tsimlyansk,2121,76,74,73,75,71,77,64,75,61,59,52,61,60,82.51,83.97,80.38,81.14,74.97,82.29,71.14,75.46,72.39,62.9,54.36,70.22,65.29
1140,3524,983,Tsimlyansk,2098,74,77,81,79,92,82,77,72,67,60,68,59,60,81.09,87.86,89.04,85.69,96.33,87.76,84.79,72.51,79.41,64.25,70.58,69.05,65.76
1139,3534,983,Tsimlyansk,2377,77,69,79,75,67,75,74,66,59,53,53,62,59,77.0,69.0,79.0,75.0,67.0,75.0,74.0,66.0,59.0,53.0,53.0,62.0,59.0
1138,3528,983,Tsimlyansk,2347,70,81,73,76,80,76,68,69,80,67,63,78,67,70.76,82.17,73.86,76.72,80.47,76.62,68.84,69.05,81.33,67.46,63.28,79.08,67.62
1137,3537,983,Tsimlyansk,1998,69,69,69,64,58,65,65,70,51,62,52,56,57,78.63,83.76,79.93,73.09,63.88,72.83,75.58,70.69,67.86,67.78,55.5,69.65,64.83
1136,3522,983,Tsimlyansk,2064,72,63,66,64,77,68,64,59,52,52,57,52,48,79.96,75.19,75.02,71.51,81.86,74.47,72.74,59.57,65.93,56.77,59.89,63.28,54.46
1135,3531,983,Tsimlyansk,2150,68,60,67,73,77,64,63,68,52,55,43,48,49,73.77,68.84,73.54,78.45,80.52,68.69,69.34,68.41,62.1,58.46,45.1,56.18,53.69
1134,4628,544,Trou du Frontal 1er niveau ossifere,2022,68,68,79,77,76,70,63,77,53,47,48,49,49,66.53,64.19,86.8,71.06,80.29,85.35,78.49,72.21,53.11,50.24,49.63,52.67,53.72
1133,4636,544,Trou du Frontal 1er niveau ossifere,1879,77,77,63,83,65,58,56,75,50,56,60,64,60,74.53,70.59,76.11,73.02,72.21,83.8,82.04,66.94,50.18,61.45,62.74,70.16,67.94
1132,4631,544,Trou du Frontal 1er niveau ossifere,2096,79,71,70,77,77,77,78,72,62,66,58,63,62,78.05,68.53,75.05,73.15,79.78,86.94,88.03,68.9,62.07,68.1,59.06,65.37,65.06
1131,4634,544,Trou du Frontal 1er niveau ossifere,2003,85,73,71,77,71,66,63,53,46,53,41,43,49,83.4,68.84,79.51,70.52,75.68,82.74,79.89,47.77,46.12,56.53,42.78,47.0,54.15
1130,4630,544,Trou du Frontal 1er niveau ossifere,1971,68,77,58,79,77,77,64,70,57,53,51,53,57,66.17,72.26,67.69,71.62,82.33,96.07,83.25,64.04,57.13,57.03,53.03,57.56,62.87
1129,4633,544,Trou du Frontal 1er niveau ossifere,2132,77,75,82,63,85,81,51,59,46,63,60,65,69,76.3,73.19,85.71,60.17,87.04,88.31,58.38,56.72,46.05,64.54,60.78,66.75,71.25
1128,4629,544,Trou du Frontal 1er niveau ossifere,2232,71,69,76,76,67,84,84,65,53,53,54,58,60,71.0,69.0,76.0,76.0,67.0,84.0,84.0,65.0,53.0,53.0,54.0,58.0,60.0
1127,4637,544,Trou du Frontal 1er niveau ossifere,2140,72,73,63,73,78,83,89,69,46,59,54,62,58,71.36,71.33,66.42,70.4,79.88,89.72,95.79,66.9,46.05,60.42,54.72,63.61,60.07
1126,4632,544,Trou du Frontal 1er niveau ossifere,2018,73,76,69,69,65,68,68,72,46,56,54,57,54,71.5,72.12,76.95,62.95,69.37,83.64,83.79,67.11,46.11,59.3,55.66,60.74,58.81
1125,1468,792,Tornewton Cave Red Cave Earth,1883,59,56,64,68,57,66,70,62,62,51,70,65,72,66.98,60.78,65.93,73.0,65.53,77.63,80.48,71.75,69.56,59.92,75.17,73.52,72.81
1124,1483,792,Tornewton Cave Red Cave Earth,2012,59,63,67,65,69,74,86,60,66,73,61,71,70,62.17,64.9,67.77,66.99,72.39,78.62,90.16,63.87,69.0,76.54,63.06,74.38,70.32
1123,1475,792,Tornewton Cave Red Cave Earth,1968,69,60,67,67,74,71,74,73,58,55,70,56,63,73.81,62.88,68.16,70.01,79.14,78.01,80.32,78.88,62.55,60.38,73.12,61.13,63.49
1122,1467,792,Tornewton Cave Red Cave Earth,2015,67,65,61,66,62,72,63,68,70,68,64,69,64,70.06,66.83,61.74,67.92,65.27,76.46,67.02,71.74,72.9,71.42,65.98,72.26,64.31
1121,1481,792,Tornewton Cave Red Cave Earth,2097,67,65,62,61,70,76,80,76,72,55,73,72,65,67.0,65.0,62.0,61.0,70.0,76.0,80.0,76.0,72.0,55.0,73.0,72.0,65.0
1120,1472,792,Tornewton Cave Red Cave Earth,1969,69,59,74,71,72,82,75,90,75,77,70,83,68,73.77,61.86,75.15,73.99,77.1,88.96,81.27,95.83,79.52,82.34,73.09,88.09,68.48
1119,1480,792,Tornewton Cave Red Cave Earth,1792,54,58,57,61,59,61,59,61,60,51,53,60,61,65.37,64.81,59.75,68.13,71.15,77.58,73.94,74.9,70.77,63.71,60.37,72.14,62.15
1118,1471,792,Tornewton Cave Red Cave Earth,2078,68,59,65,83,72,78,71,77,67,63,59,72,64,68.71,59.42,65.17,83.44,72.76,79.03,71.93,77.87,67.67,63.79,59.46,72.76,64.07
1117,1484,792,Tornewton Cave Red Cave Earth,2013,59,70,66,67,62,79,73,73,72,67,61,68,70,62.13,71.88,66.76,68.96,65.35,83.57,77.11,76.83,74.97,70.5,63.03,71.34,70.32
1116,1477,792,Tornewton Cave Red Cave Earth,1959,68,74,87,71,68,72,75,72,72,65,63,63,65,73.15,77.08,88.24,74.22,73.5,79.5,81.76,78.29,76.87,70.75,66.34,68.49,65.52
1115,4899,647,Tonchesburg II 11-13,2052,63,67,65,67,79,77,76,65,61,51,56,56,64,68.6,72.8,70.89,71.83,85.44,84.29,82.12,68.54,64.4,53.92,60.64,60.36,67.85
1114,4908,647,Tonchesburg II 11-13,1788,45,34,45,43,48,49,54,60,45,48,42,49,46,72.02,61.98,73.42,66.32,79.09,84.2,83.55,77.1,61.4,62.1,64.4,70.06,64.59
1113,4891,647,Tonchesburg II 11-13,2121,62,54,66,67,70,76,79,65,61,60,57,62,60,62.0,54.0,66.0,67.0,70.0,76.0,79.0,65.0,61.0,60.0,57.0,62.0,60.0
1112,4902,647,Tonchesburg II 11-13,2008,47,69,58,61,62,62,63,72,57,52,59,54,63,56.17,78.5,67.64,68.91,72.55,73.94,73.03,77.8,62.56,56.79,66.6,61.15,69.31
1111,4897,647,Tonchesburg II 11-13,2012,59,61,65,69,75,64,65,65,57,58,69,67,66,67.84,70.16,74.3,76.63,85.18,75.52,74.67,70.6,62.37,62.62,76.33,73.89,72.08
1110,4907,647,Tonchesburg II 11-13,1790,39,39,32,54,39,38,44,35,44,44,35,38,39,65.86,66.81,60.25,77.18,69.9,72.99,73.37,51.99,60.3,58.02,57.26,58.93,57.47
1109,4889,647,Tonchesburg II 11-13,2098,67,58,54,66,71,73,70,62,56,62,61,60,50,68.87,59.93,55.96,67.61,73.15,75.43,72.04,63.18,57.13,62.97,62.55,61.45,51.28
1108,4901,647,Tonchesburg II 11-13,2001,61,63,57,64,57,58,66,62,52,56,57,59,57,70.74,73.08,67.24,72.41,68.2,70.68,76.65,68.16,57.91,61.08,65.07,66.59,63.7
1107,4910,647,Tonchesburg II 11-13,1955,59,53,58,61,67,69,65,70,52,59,63,58,56,72.47,66.95,72.17,72.63,82.5,86.55,79.73,78.52,60.17,66.03,74.16,68.5,65.27
1106,4894,647,Tonchesburg II 11-13,2028,75,75,61,78,65,68,75,64,60,57,61,60,59,82.55,82.81,68.94,84.51,73.68,77.83,83.25,68.77,64.58,60.94,67.25,65.88,64.19
1105,4906,647,Tonchesburg II 11-13,2016,71,56,66,67,63,68,57,45,57,56,61,54,64,79.52,64.82,74.96,74.35,72.8,79.1,66.32,50.39,62.17,60.45,68.06,60.64,69.86
1104,4900,647,Tonchesburg II 11-13,2028,67,59,66,69,62,80,75,68,56,58,54,80,64,74.55,66.81,73.94,75.51,70.68,89.83,83.25,72.77,60.58,61.94,60.25,85.88,69.19
1103,4909,647,Tonchesburg II 11-13,1960,47,40,42,44,47,38,45,54,48,42,47,47,38,60.06,53.53,55.74,55.28,62.03,55.02,59.29,62.27,55.93,48.82,57.83,57.18,46.99
1102,4892,647,Tonchesburg II 11-13,1935,53,53,50,59,54,62,58,54,51,57,54,54,62,68.09,68.63,65.87,72.03,71.36,81.66,74.5,63.55,60.16,64.88,66.51,65.76,72.38
1101,4905,647,Tonchesburg II 11-13,1962,58,61,52,67,63,61,62,80,64,49,60,60,62,70.9,74.36,65.57,78.14,77.84,77.81,76.11,88.16,71.83,55.73,70.69,70.05,70.87
1100,4930,996,Schoningen 13-II-4,1897,50,46,48,54,41,46,44,63,51,55,51,45,46,58.23,52.32,59.9,62.55,46.18,53.38,57.61,64.56,56.35,61.13,56.75,47.4,55.32
1099,4939,996,Schoningen 13-II-4,1966,55,57,47,66,55,57,59,60,49,52,65,57,55,60.37,61.13,54.77,71.59,58.38,61.82,67.89,61.02,52.49,56.0,68.76,58.57,61.09
1098,4916,996,Schoningen 13-II-4,1955,59,60,54,59,66,55,55,67,60,60,58,59,67,64.83,64.48,62.43,65.06,69.67,60.23,64.65,68.1,63.79,64.34,62.08,60.7,73.61
1097,4923,996,Schoningen 13-II-4,2096,65,61,68,69,63,67,56,64,68,69,65,64,56,65.0,61.0,68.0,69.0,63.0,67.0,56.0,64.0,68.0,69.0,65.0,64.0,56.0
1096,4933,996,Schoningen 13-II-4,2055,68,57,54,55,65,72,67,55,55,54,58,65,62,69.7,58.3,56.45,56.76,66.07,73.52,69.81,55.32,56.1,55.26,59.19,65.49,63.92
1095,4942,996,Schoningen 13-II-4,2004,49,55,60,57,56,56,45,60,48,55,52,53,52,52.8,57.92,65.5,60.95,58.39,59.41,51.29,60.72,50.47,57.83,54.66,54.11,56.31
1094,4911,996,Schoningen 13-II-4,2052,53,56,64,54,48,58,60,65,67,63,61,61,68,54.82,57.4,66.63,55.89,49.14,59.63,63.01,65.34,68.18,64.36,62.27,61.53,70.06
1093,4919,996,Schoningen 13-II-4,1964,52,46,44,56,48,50,48,64,45,45,54,55,54,57.46,50.19,51.89,61.67,51.43,54.89,57.03,65.03,48.55,49.07,57.82,56.59,60.18
1092,4929,996,Schoningen 13-II-4,1921,46,55,59,52,47,57,54,66,56,62,52,60,61,53.23,60.56,69.47,59.52,51.55,63.49,65.97,67.37,60.7,67.39,57.06,62.11,69.2
1091,4938,996,Schoningen 13-II-4,2015,66,57,68,70,54,52,74,63,57,69,58,61,75,69.35,59.57,72.84,73.48,56.11,55.0,79.54,63.63,59.18,71.49,60.34,61.98,78.79
1090,4915,996,Schoningen 13-II-4,2062,52,64,56,52,58,58,67,65,61,59,60,52,55,53.41,65.08,58.03,53.46,58.88,59.26,69.33,65.27,61.91,60.05,60.98,52.41,56.59
1089,4922,996,Schoningen 13-II-4,1870,47,49,50,43,53,59,49,62,57,58,57,59,51,56.34,56.18,63.52,52.72,58.88,67.38,64.46,63.77,63.07,64.96,63.53,61.73,61.59
1088,4932,996,Schoningen 13-II-4,1923,60,60,53,69,75,77,58,57,70,65,71,67,70,67.15,65.5,63.35,76.44,79.5,83.41,69.84,58.36,74.65,70.33,76.0,69.09,78.11
1087,4941,996,Schoningen 13-II-4,1926,56,52,45,46,54,48,49,52,53,45,47,45,43,63.03,57.4,55.17,53.31,58.42,54.3,60.63,53.33,57.57,50.24,51.92,47.05,50.96
1086,4918,996,Schoningen 13-II-4,1949,51,63,56,62,63,50,60,93,76,68,72,64,69,57.08,67.67,64.79,68.32,66.82,55.45,70.06,94.15,79.95,72.53,76.25,65.77,75.89
1085,4925,996,Schoningen 13-II-4,1945,60,57,47,57,63,69,67,70,60,54,66,57,58,66.24,61.8,56.03,63.49,66.93,74.6,77.33,71.18,64.06,58.65,70.37,58.82,65.07
1084,4935,996,Schoningen 13-II-4,1900,51,50,53,53,55,48,48,61,54,53,57,64,55,59.1,56.23,64.72,61.43,60.1,55.27,61.41,62.54,59.26,59.04,62.67,66.36,64.18
1083,4914,996,Schoningen 13-II-4,1902,52,61,48,59,59,55,48,59,59,54,61,61,51,60.02,67.16,59.6,67.34,64.05,62.19,61.27,60.52,64.21,59.97,66.61,63.34,60.09
1082,4921,996,Schoningen 13-II-4,1944,62,55,63,57,62,65,64,58,59,69,58,61,63,68.28,59.83,72.09,63.53,65.95,70.64,74.4,59.19,63.08,73.68,62.39,62.83,70.12
1081,4931,996,Schoningen 13-II-4,2009,62,66,59,73,75,74,68,55,62,61,59,64,66,65.6,68.76,64.2,76.74,77.26,77.23,73.95,55.68,64.34,63.68,61.52,65.05,70.08
1080,4940,996,Schoningen 13-II-4,1933,67,64,49,54,63,72,70,68,68,60,61,69,61,73.74,69.18,58.75,61.01,67.24,78.04,81.15,69.28,72.38,65.02,65.71,70.97,68.64
1079,4917,996,Schoningen 13-II-4,1920,54,45,41,60,61,53,54,61,53,56,58,70,58,61.28,50.59,51.53,67.57,65.58,59.53,66.04,62.38,57.73,61.42,63.09,72.12,66.25
1078,4924,996,Schoningen 13-II-4,1913,53,59,58,59,54,71,55,73,57,56,55,61,60,60.57,64.81,68.94,66.87,58.76,77.78,67.52,74.43,61.92,61.64,60.29,63.21,68.57
1077,4934,996,Schoningen 13-II-4,1895,48,53,48,52,45,45,43,58,50,47,51,44,52,56.31,59.39,60.02,60.64,50.23,52.45,56.75,59.57,55.4,53.19,56.81,46.42,61.42
1076,4913,996,Schoningen 13-II-4,2040,50,56,45,65,55,58,56,75,62,56,70,58,70,52.32,57.78,48.35,67.41,56.46,60.08,59.83,75.44,63.5,57.72,71.62,58.68,72.62
1075,4920,996,Schoningen 13-II-4,2028,55,48,56,51,53,55,60,68,54,51,57,55,59,57.81,50.16,60.07,53.92,54.77,57.52,64.65,68.53,55.83,53.09,58.97,55.82,62.19
1074,3350,814,Rybnaya Sloboda,1825,55,55,62,53,59,58,67,56,55,56,57,56,48,51.29,49.99,58.25,44.41,57.95,51.87,64.99,48.92,49.42,54.15,48.52,49.22,43.14
1073,3363,814,Rybnaya Sloboda,1775,60,63,59,59,60,64,63,63,69,66,68,69,66,54.28,55.27,53.21,45.74,58.39,54.53,59.9,52.07,60.39,63.15,54.91,58.54,58.5
1072,3348,814,Rybnaya Sloboda,1815,40,48,46,53,45,50,55,71,60,58,57,53,64,35.89,42.45,41.84,43.47,43.84,43.2,52.77,63.15,53.82,55.95,47.59,45.49,58.61
1071,3355,814,Rybnaya Sloboda,1747,57,64,55,66,61,63,56,60,60,66,57,59,66,50.15,54.75,48.06,50.12,59.07,51.67,52.29,46.91,49.7,62.59,41.32,46.48,57.02
1070,3341,814,Rybnaya Sloboda,1782,67,54,55,56,58,57,59,74,69,53,67,56,59,61.56,46.65,49.49,43.39,56.46,48.0,56.05,63.61,60.82,50.29,54.55,46.06,51.87
1069,3352,814,Rybnaya Sloboda,1917,55,54,49,48,59,52,54,52,56,61,48,50,58,55.0,54.0,49.0,48.0,59.0,52.0,54.0,52.0,56.0,61.0,48.0,50.0,58.0
1068,4468,390,Rotbav-Dealul Tiganilor Clay-A,1861,55,50,56,60,66,64,65,69,72,49,69,69,75,58.9,52.44,59.35,63.47,69.23,68.01,69.71,73.55,77.32,53.04,73.61,73.42,81.25
1067,4457,390,Rotbav-Dealul Tiganilor Clay-A,1838,69,61,59,63,57,59,62,77,72,67,72,79,72,74.69,64.56,63.88,68.06,61.72,64.86,68.88,83.64,79.77,72.9,78.73,85.46,81.12
1066,4477,390,Rotbav-Dealul Tiganilor Clay-A,1792,69,70,58,73,78,76,64,88,82,78,80,81,83,78.27,75.8,65.96,81.25,85.69,85.55,75.22,98.83,94.67,87.61,90.98,91.52,97.87
1065,4463,390,Rotbav-Dealul Tiganilor Clay-A,1757,55,55,47,60,55,52,51,82,73,54,70,71,63,67.0,62.5,57.3,70.68,64.95,64.36,65.51,96.01,89.39,66.44,84.21,84.62,82.25
1064,4453,390,Rotbav-Dealul Tiganilor Clay-A,1665,42,41,40,47,42,38,36,65,52,49,43,46,41,61.17,52.98,56.46,64.06,57.9,57.75,59.19,87.38,78.19,68.87,65.69,67.76,71.75
1063,4472,390,Rotbav-Dealul Tiganilor Clay-A,1838,49,54,59,69,57,57,58,74,75,64,70,70,74,54.69,57.56,63.88,74.06,61.72,62.86,64.88,80.64,82.77,69.9,76.73,76.46,83.12
1062,4480,390,Rotbav-Dealul Tiganilor Clay-A,1810,62,50,58,55,53,60,60,73,68,66,70,67,75,69.87,54.92,64.76,62.0,59.53,68.11,69.52,82.19,78.75,74.16,79.32,75.93,87.62
1061,4467,390,Rotbav-Dealul Tiganilor Clay-A,1855,55,41,49,55,57,62,61,71,71,64,68,69,82,59.36,43.73,52.75,58.88,60.62,66.5,66.28,76.1,76.96,68.52,73.17,73.95,89.0
1060,4456,390,Rotbav-Dealul Tiganilor Clay-A,1811,48,41,42,51,45,50,59,70,58,65,68,65,71,55.79,45.87,48.69,57.93,51.46,58.03,68.42,79.1,68.64,73.08,77.22,73.84,83.5
